02;006;;U;A-Z;180230008;01;GRUPO ESCOLAR CIUDAD DE BAZA;AVDA. INGENIERO GUTIÉRREZ SEGURA 1; ;18800;BAZA
02;007;;A;A-L;180230009;01;ESCUELA LLANO DEL ÁNGEL;CALLE LLANO DEL ÁNGEL S/N; ;18800;BAZA
02;007;;B;M-Z;180230009;01;ESCUELA LLANO DEL ÁNGEL;CALLE LLANO DEL ÁNGEL S/N; ;18800;BAZA
03;001;;A;A-L;180230013;01;GRUPO ESCOLAR FRANCISCO VELASCO;CALLE FRANCISCO DE VELASCO 1; ;18800;BAZA
03;001;;B;M-Z;180230013;01;GRUPO ESCOLAR FRANCISCO VELASCO;CALLE FRANCISCO DE VELASCO 1; ;18800;BAZA
03;002;;A;A-L;180230008;01;GRUPO ESCOLAR CIUDAD DE BAZA;AVDA. INGENIERO GUTIÉRREZ SEGURA 1; ;18800;BAZA
03;002;;B;M-Z;180230008;01;GRUPO ESCOLAR CIUDAD DE BAZA;AVDA. INGENIERO GUTIÉRREZ SEGURA 1; ;18800;BAZA
01;001;;U;A-Z;180240001;01;CASA DE LA CULTURA;CALLE GUADIX 13; ;18184;BEAS DE GRANADA
01;001;;U;A-Z;180250001;01;GRUPO ESCOLAR;CALLE RAMBLA 10; ;18516;BEAS DE GUADIX
01;001;;A;A-K;180270001;01;COLEGIO PUBLICO ANDALUCÍA;CALLE ESCUELAS 7; ;18510;BENALÚA
01;001;;B;L-Z;180270001;01;COLEGIO PUBLICO ANDALUCÍA;CALLE ESCUELAS 7; ;18510;BENALÚA
01;002;;A;A-L;180270001;01;COLEGIO PUBLICO ANDALUCÍA;CALLE ESCUELAS 7; ;18510;BENALÚA
01;002;;B;M-Z;180270001;01;COLEGIO PUBLICO ANDALUCÍA;CALLE ESCUELAS 7; ;18510;BENALÚA
01;001;;A;A-L;180280003;01;AYUNTAMIENTO;CALLE MADRID 101; ;18566;BENALÚA DE LAS VILLAS
01;001;;B;M-Z;180280003;01;AYUNTAMIENTO;CALLE MADRID 101; ;18566;BENALÚA DE LAS VILLAS
01;001;;U;A-Z;180290004;01;COLEGIO PUBLICO AMANCIA BURGOS;PQUE SAN LEÓN 2; ;18817;BENAMAUREL
02;001;;U;A-Z;180290004;01;COLEGIO PUBLICO AMANCIA BURGOS;PQUE SAN LEÓN 2; ;18817;BENAMAUREL
01;001;;U;A-Z;180300002;01;CASA CONSISTORIAL;PLAZA CONSTITUCIÓN 1; ;18451;BÉRCHULES
01;001;;U;A-Z;180320001;01;CASA DE CULTURA;PAGO HUERTOS (LOS) 21; ;18412;BUBIÓN
01;001;;U;A-Z;180330001;01;LOCAL DEL AYUNTAMIENTO;CALLE PLAZA 1; ;18416;BUSQUÍSTAR
01;001;01;A;A-Z;180340001;01;BAJOS CASA CONSISTORIAL;CALLE REAL 55; ;18129;CACÍN
01;001;02;B;A-Z;180340002;01;EDIFICIO SOCIOCULTURAL;CALLE ALCALDE BULLEJOS 6;TURRO (EL);18129;CACÍN
01;001;;A;A-L;180350003;01;ANTIGUO AYUNTAMIENTO;PLAZA ESPAÑA 7; ;18440;CÁDIAR
01;001;;B;M-Z;180350004;01;ANTIGUO CUARTEL GUARDIA CIVIL;PLAZA ESPAÑA 8; ;18440;CÁDIAR
01;001;;A;A-L;180360001;01;EDIFICIO DE USOS MÚLTIPLES;CALLE MIGUEL HERNÁNDEZ 15; ;18199;CÁJAR
01;001;;B;M-Z;180360001;01;EDIFICIO DE USOS MÚLTIPLES;CALLE MIGUEL HERNÁNDEZ 15; ;18199;CÁJAR
01;002;;A;A-L;180360003;01;COLEGIO PÚBLICO SAN FRANCISCO;CALLE GOYA 1;COLEGIO PÚBLICO SAN FRANCISCO;18199;CÁJAR
01;002;;B;M-Z;180360003;01;COLEGIO PÚBLICO SAN FRANCISCO;CALLE GOYA 1;COLEGIO PÚBLICO SAN FRANCISCO;18199;CÁJAR
01;003;;A;A-L;180360001;01;EDIFICIO DE USOS MÚLTIPLES;CALLE MIGUEL HERNÁNDEZ 15; ;18199;CÁJAR
01;003;;B;M-Z;180360001;01;EDIFICIO DE USOS MÚLTIPLES;CALLE MIGUEL HERNÁNDEZ 15; ;18199;CÁJAR
01;004;;A;A-L;180360003;01;COLEGIO PÚBLICO SAN FRANCISCO;CALLE GOYA 1;COLEGIO PÚBLICO SAN FRANCISCO;18199;CÁJAR
01;004;;B;M-Z;180360003;01;COLEGIO PÚBLICO SAN FRANCISCO;CALLE GOYA 1;COLEGIO PÚBLICO SAN FRANCISCO;18199;CÁJAR
01;001;;U;A-Z;180370001;01;AYUNTAMIENTO SALA MULTIUSOS;PLAZA CONSTITUCIÓN (DE LA) 1; ;18290;CALICASAS
